[[(2.0018134026577967, 2.1062089742054377), (0.0012973123099774275, 2.104140961433256), (0.00404089003496964, 1.8071365686507477), (2.001848444672548, 1.8004199736117774)], [(2.0098643457717635, 0.30735766625805927), (0.006946912611377954, 0.3013366665282526), (0.00035334472711306963, 0.005567266344401115), (2.007286390214851, 0.009275040664747096)]]timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
3.5 (1.309390902519226,1.116084098815918) (0.07193905860185623,0.05271747708320618) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6324067639760648 (2.808288335800171,0.3281937837600708) (0.12034733593463898,-0.028246402740478516) 0.20874980092048645 0.21639048098770097 (3.114806652069092,0.5948721170425415) (0.2140127718448639,-0.09397845715284348) 0.13125672936439514 0.28598020845433814 (3.4047138690948486,1.714148759841919) (0.19092455506324768,0.1914737969636917) 0.18374745547771454 0.15877123469105547 (3.4734389781951904,2.0487918853759766) (0.20395895838737488,0.1850367933511734) 0.14673244953155518 0.3777899539287075 (1.3116994288034205,1.802740242871635) (0,0) 1e-07 0.13143333639258414 (1.3118283349738584,0.30525928987827117) (0,0) 1e-07 0.13143333639258414 
3.75 (1.3274120092391968,1.1293333768844604) (0.07208458334207535,0.0529971569776535) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6339667723025336 (2.8383750915527344,0.32113218307495117) (0.12034735083580017,-0.028246404603123665) 0.20874980092048645 0.21639048098770097 (3.1683099269866943,0.5713775157928467) (0.2140127718448639,-0.09397846460342407) 0.13125672936439514 0.28598020845433814 (3.447577953338623,1.7641797065734863) (0.1714567393064499,0.20012393593788147) 0.18374745547771454 0.15877123469105547 (3.5157253742218018,2.098896026611328) (0.16914528608322144,0.20041687786579132) 0.14673244953155518 0.3777899539287075 (1.3296757884902126,1.802679806655939) (0,0) 1e-07 0.13143333639258414 (1.3298891073344055,0.30531358263328073) (0,0) 1e-07 0.13143333639258414 
4.0 (1.3484389781951904,1.1458160877227783) (0.08410781621932983,0.06593069434165955) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6648360038841191 (2.868461847305298,0.31407058238983154) (0.12034733593463898,-0.028246400877833366) 0.20874980092048645 0.21639048098770097 (3.221813201904297,0.5478829145431519) (0.2140127569437027,-0.09397847205400467) 0.13125672936439514 0.28598020845433814 (3.480487108230591,1.803421974182129) (0.13163676857948303,0.15696929395198822) 0.18374745547771454 0.15877123469105547 (3.531137704849243,2.153259515762329) (0.06164971739053726,0.21745410561561584) 0.14673244953155518 0.3777899539287075 (1.3506471058152238,1.8026093014435731) (0,0) 1e-07 0.13143333639258414 (1.3509654347503193,0.3053769404929586) (0,0) 1e-07 0.13143333639258414 
4.25 (1.3683717250823975,1.1611348390579224) (0.07973086833953857,0.06127516180276871) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6552520436299477 (2.8985486030578613,0.3070089817047119) (0.12034733593463898,-0.028246397152543068) 0.20874980092048645 0.21639048098770097 (3.2753164768218994,0.524388313293457) (0.2140127718448639,-0.09397848695516586) 0.13125672936439514 0.28598020845433814 (3.505168914794922,1.8328536748886108) (0.09872761368751526,0.11772702634334564) 0.18374745547771454 0.15877123469105547 (3.509796380996704,2.1899359226226807) (-0.08536526560783386,0.1467055082321167) 0.14673244953155518 0.3777899539287075 (1.3705281266070575,1.8025424617896184) (0,0) 1e-07 0.13143333639258414 (1.3709440510212776,0.3054369985069226) (0,0) 1e-07 0.13143333639258414 
4.5 (1.3884544372558594,1.1767009496688843) (0.0803307443857193,0.062264442443847656) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6593731822382708 (2.928635358810425,0.2999473810195923) (0.12034734338521957,-0.028246397152543068) 0.20874980092048645 0.21639048098770097 (3.328819751739502,0.5008937120437622) (0.2140127718448639,-0.09397849440574646) 0.13125672936439514 0.28598020845433814 (3.5236804485321045,1.8549275398254395) (0.0740458071231842,0.08829532563686371) 0.18374745547771454 0.15877123469105547 (3.482020378112793,2.2113757133483887) (-0.11110372841358185,0.0857594907283783) 0.14673244953155518 0.3777899539287075 (1.3905582793818367,1.8024751207564722) (0,0) 1e-07 0.13143333639258414 (1.3910733748069672,0.3054975095649763) (0,0) 1e-07 0.13143333639258414 
4.75 (1.408217430114746,1.191946029663086) (0.0790521651506424,0.060980379581451416) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6570533704878603 (2.9587221145629883,0.29288578033447266) (0.12034734338521957,-0.02824639528989792) 0.20874980092048645 0.21639048098770097 (3.3823230266571045,0.477399080991745) (0.2140127569437027,-0.09397849440574646) 0.13125672936439514 0.28598020845433814 (3.5375640392303467,1.8714828491210938) (0.055534277111291885,0.0662214607000351) 0.18374745547771454 0.15877123469105547 (3.452669620513916,2.2190840244293213) (-0.11740316450595856,0.030833208933472633) 0.14673244953155518 0.3777899539287075 (1.4102697957430426,1.8024088509735319) (0,0) 1e-07 0.13143333639258414 (1.4108820171211054,0.3055570566177138) (0,0) 1e-07 0.13143333639258414 
5.0 (1.4273408651351929,1.2065173387527466) (0.07649382948875427,0.05828511714935303) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6511106681221945 (2.9888088703155518,0.285824179649353) (0.12034734338521957,-0.02824639156460762) 0.20874980092048645 0.21639048098770097 (3.435826301574707,0.4539044499397278) (0.2140127569437027,-0.09397850930690765) 0.13125672936439514 0.28598020845433814 (3.5479767322540283,1.8838993310928345) (0.0416506864130497,0.0496661551296711) 0.18374745547771454 0.15877123469105547 (3.425319194793701,2.2168233394622803) (-0.10940206050872803,-0.00904274545609951) 0.14673244953155518 0.3777899539287075 (1.429344026675329,1.8023447237333707) (0,0) 1e-07 0.13143333639258414 (1.4300490819618787,0.30561467501491624) (0,0) 1e-07 0.13143333639258414 
5.25 (1.445424199104309,1.2200039625167847) (0.0723332017660141,0.05394662171602249) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6408123034085983 (3.0188956260681152,0.2787625789642334) (0.12034733593463898,-0.028246387839317322) 0.20874980092048645 0.21639048098770097 (3.4893295764923096,0.43040981888771057) (0.2140127569437027,-0.09397851675748825) 0.13125672936439514 0.28598020845433814 (3.5557861328125,1.8932117223739624) (0.031237993389368057,0.037249673157930374) 0.18374745547771454 0.15877123469105547 (3.4016122817993164,2.208390235900879) (-0.09482775628566742,-0.033732883632183075) 0.14673244953155518 0.3777899539287075 (1.44738181496475,1.802284080995757) (0,0) 1e-07 0.13143333639258414 (1.448172794491205,0.3056691569752984) (0,0) 1e-07 0.13143333639258414 
5.5 (1.4633653163909912,1.2333482503890991) (0.07176464796066284,0.053377024829387665) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6395076464986725 (3.0489823818206787,0.27170097827911377) (0.12034734338521957,-0.028246385976672173) 0.20874980092048645 0.21639048098770097 (3.542832851409912,0.40691518783569336) (0.2140127420425415,-0.09397852420806885) 0.13125672936439514 0.28598020845433814 (3.561643362045288,1.9001960754394531) (0.023428592830896378,0.027937280014157295) 0.18374745547771454 0.15877123469105547 (3.381908893585205,2.196786880493164) (-0.07881400734186172,-0.04641299694776535) 0.14673244953155518 0.3777899539287075 (1.4652778667046236,1.8022239147740133) (0,0) 1e-07 0.13143333639258414 (1.4661538637490954,0.3057232101336318) (0,0) 1e-07 0.13143333639258414 
5.75 (1.481425404548645,1.246820092201233) (0.07224031537771225,0.053887590765953064) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6409034212567242 (3.079069137573242,0.26463937759399414) (0.12034734338521957,-0.028246384114027023) 0.20874980092048645 0.21639048098770097 (3.5963361263275146,0.38342055678367615) (0.2140127420425415,-0.09397853165864944) 0.13125672936439514 0.28598020845433814 (3.5660362243652344,1.905434250831604) (0.01757136359810829,0.020952926948666573) 0.18374745547771454 0.15877123469105547 (3.3659238815307617,2.184103012084961) (-0.06393977999687195,-0.05073518306016922) 0.14673244953155518 0.3777899539287075 (1.4832924591414338,1.802163350020462) (0,0) 1e-07 0.13143333639258414 (1.4842542862411805,0.3057776220814884) (0,0) 1e-07 0.13143333639258414 
6.0 (1.4997203350067139,1.260554552078247) (0.07317977398633957,0.05493761599063873) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6439625891147236 (3.1091558933258057,0.2575777769088745) (0.12034734338521957,-0.028246380388736725) 0.20874980092048645 0.21639048098770097 (3.649839401245117,0.35992592573165894) (0.2140127271413803,-0.09397854655981064) 0.13125672936439514 0.28598020845433814 (3.569330930709839,1.9093629121780396) (0.013178501278162003,0.015714751556515694) 0.18374745547771454 0.15877123469105547 (3.3531312942504883,2.171660900115967) (-0.051169950515031815,-0.049768317490816116) 0.14673244953155518 0.3777899539287075 (1.5015410083167926,1.8021019987083322) (0,0) 1e-07 0.13143333639258414 (1.5025903383644108,0.30583274235906543) (0,0) 1e-07 0.13143333639258414 
6.25 (1.5176889896392822,1.273947834968567) (0.07187474519014359,0.05357297509908676) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6405286009304999 (3.139242649078369,0.2505161762237549) (0.12034734338521957,-0.028246376663446426) 0.20874980092048645 0.21639048098770097 (3.7033426761627197,0.3364312946796417) (0.2140127420425415,-0.09397856891155243) 0.13125672936439514 0.28598020845433814 (3.5718019008636475,1.9123094081878662) (0.00988379493355751,0.011786090210080147) 0.18374745547771454 0.15877123469105547 (3.342972755432129,2.1602180004119873) (-0.040634166449308395,-0.045771799981594086) 0.14673244953155518 0.3777899539287075 (1.5194644323727475,1.8020417404613271) (0,0) 1e-07 0.13143333639258414 (1.5205990920026595,0.3058868787398243) (0,0) 1e-07 0.13143333639258414 
6.5 (1.5354911088943481,1.2871801853179932) (0.07120838761329651,0.0529293566942215) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6392007676584097 (3.1693294048309326,0.24345457553863525) (0.12034733593463898,-0.028246372938156128) 0.20874980092048645 0.21639048098770097 (3.7568459510803223,0.3129366636276245) (0.2140127271413803,-0.09397858381271362) 0.13125672936439514 0.28598020845433814 (3.573655128479004,1.9145193099975586) (0.007412824314087629,0.008839594200253487) 0.18374745547771454 0.15877123469105547 (3.3349461555480957,2.150146484375) (-0.03210609033703804,-0.04028603434562683) 0.14673244953155518 0.3777899539287075 (1.5372218639798674,1.8019820402781137) (0,0) 1e-07 0.13143333639258414 (1.5384408279910065,0.3059405130463546) (0,0) 1e-07 0.13143333639258414 
6.75 (1.5534312725067139,1.3005567789077759) (0.07176072895526886,0.0535065233707428) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6406945954584279 (3.199416160583496,0.23639298975467682) (0.12034735083580017,-0.02824637107551098) 0.20874980092048645 0.21639048098770097 (3.810349225997925,0.2894420027732849) (0.21401271224021912,-0.09397859871387482) 0.13125672936439514 0.28598020845433814 (3.575045108795166,1.916176676750183) (0.005559596698731184,0.006629692856222391) 0.18374745547771454 0.15877123469105547 (3.3286325931549072,2.141570806503296) (-0.025254545733332634,-0.03430315852165222) 0.14673244953155518 0.3777899539287075 (1.5551168534461581,1.801921877627716) (0,0) 1e-07 0.13143333639258414 (1.556421040697016,0.30599456362979477) (0,0) 1e-07 0.13143333639258414 
7.0 (1.5715100765228271,1.314151644706726) (0.0723150223493576,0.05437949299812317) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.64476748025905 (3.2295029163360596,0.22933140397071838) (0.12034734338521957,-0.02824636735022068) 0.20874980092048645 0.21639048098770097 (3.8638525009155273,0.2659473419189453) (0.2140127271413803,-0.09397860616445541) 0.13125672936439514 0.28598020845433814 (3.576087474822998,1.9174197912216187) (0.004169616382569075,0.004972326103597879) 0.18374745547771454 0.15877123469105547 (3.3236935138702393,2.1344642639160156) (-0.019756656140089035,-0.0284264013171196) 0.14673244953155518 0.3777899539287075 (1.573149747930009,1.8018612513429932) (0,0) 1e-07 0.13143333639258414 (1.5745405486993171,0.30604903295088604) (0,0) 1e-07 0.13143333639258414 
7.25 (1.5894289016723633,1.3274770975112915) (0.07167524099349976,0.05330180004239082) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6394292618453503 (3.259589672088623,0.22226981818675995) (0.12034735083580017,-0.02824636735022068) 0.20874980092048645 0.21639048098770097 (3.91735577583313,0.2424526810646057) (0.21401269733905792,-0.09397862106561661) 0.13125672936439514 0.28598020845433814 (3.576869249343872,1.9183521270751953) (0.003127250587567687,0.0037292116321623325) 0.18374745547771454 0.15877123469105547 (3.319859027862549,2.128715753555298) (-0.015337713994085789,-0.022994233295321465) 0.14673244953155518 0.3777899539287075 (1.591023571107162,1.8018011598532997) (0,0) 1e-07 0.13143333639258414 (1.5924992694016433,0.3061030189268959) (0,0) 1e-07 0.13143333639258414 
7.5 (1.6072747707366943,1.340133547782898) (0.07138368487358093,0.05062563717365265) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.6168768672572046 (3.2896764278411865,0.2152082324028015) (0.12034735083580017,-0.02824636548757553) 0.20874980092048645 0.21639048098770097 (3.9708590507507324,0.2189580202102661) (0.21401268243789673,-0.0939786434173584) 0.13125672936439514 0.28598020845433814 (3.577455520629883,1.9190512895584106) (0.0023454760666936636,0.0027968757785856724) 0.18374745547771454 0.15877123469105547 (3.316913604736328,2.124171495437622) (-0.011781273409724236,-0.01817721500992775) 0.14673244953155518 0.3777899539287075 (1.6088266881734397,1.8017413060763492) (0,0) 1e-07 0.13143333639258414 (1.6103830235978038,0.30615677954498244) (0,0) 1e-07 0.13143333639258414 
7.75 (1.6252713203430176,1.3521536588668823) (0.07198643684387207,0.04808032140135765) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.5888615375808945 (3.31976318359375,0.20814664661884308) (0.12034735083580017,-0.028246363624930382) 0.20874980092048645 0.21639048098770097 (4.024362087249756,0.19546334445476532) (0.21401271224021912,-0.09397868812084198) 0.13125672936439514 0.28598020845433814 (3.5778958797454834,1.9195753335952759) (0.0017616867553442717,0.0020960697438567877) 0.18374745547771454 0.15877123469105547 (3.3146839141845703,2.1206626892089844) (-0.008918743580579758,-0.014034785330295563) 0.14673244953155518 0.3777899539287075 (1.6267826234159486,1.8016809385272876) (0,0) 1e-07 0.13143333639258414 (1.6284155440829493,0.3062109873716114) (0,0) 1e-07 0.13143333639258414 
8.0 (1.6433707475662231,1.3635693788528442) (0.0723978579044342,0.04566281661391258) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.5627023956228827 (3.3498499393463135,0.20108506083488464) (0.12034734338521957,-0.028246359899640083) 0.20874980092048645 0.21639048098770097 (4.077865123748779,0.17196869850158691) (0.21401271224021912,-0.09397861361503601) 0.13125672936439514 0.28598020845433814 (3.578242540359497,1.9199576377868652) (0.0013862900668755174,0.001529012806713581) 0.18374745547771454 0.15877123469105547 (3.31302809715271,2.11802077293396) (-0.0066232988610863686,-0.010567878372967243) 0.14673244953155518 0.3777899539287075 (1.6448434670421657,1.8016202182780234) (0,0) 1e-07 0.13143333639258414 (1.6465491244027053,0.3062654989957043) (0,0) 1e-07 0.13143333639258414 
8.25 (1.6615710258483887,1.374415397644043) (0.07280110567808151,0.04338400438427925) 0.2199999988079071 0.13143333639258414 (5.189696113969205,0.959605016457059) 2.0 0.5374178448604174 (3.379936695098877,0.1940234750509262) (0.12034735083580017,-0.028246359899640083) 0.20874980092048645 0.21639048098770097 (4.1188178062438965,0.1539853811264038) (0.1638101488351822,-0.07193329930305481) 0.13125672936439514 0.28598020845433814 (3.5785186290740967,1.9202336072921753) (0.0011046332074329257,0.001103669055737555) 0.18374745547771454 0.15877123469105547 (3.311802387237549,2.116028308868408) (-0.004903001710772514,-0.00796973705291748) 0.14673244953155518 0.3777899539287075 (1.6630070758915272,1.801559152533826) (0,0) 1e-07 0.13143333639258414 (1.6647818422983516,0.30632030863873094) (0,0) 1e-07 0.13143333639258414 
